HEP_Code,Institution_raw,Year,Cohort,doctorate_by_research,masters_by_research,hdr_completions,hdr_has_suppressed_lt5,Institution_canonical,total_completions,rbg_total,rbg_rtp,rbg_rsp_like,rbg_total_covid_adj
1019,James Cook University,2006,IRU,86.0,15.0,101.0,False,James Cook University,,16309378,0.0,1853044.0,16309378.0
3020,La Trobe University,2006,IRU,133.0,27.0,160.0,False,La Trobe University,,25101019,0.0,2906865.0,25101019.0
3025,Macquarie University,2006,non-aligned,122.0,48.0,170.0,False,Macquarie University,,22131735,0.0,3016892.0,22131735.0
3035,Monash University,2006,Go8,384.0,120.0,504.0,False,Monash University,,83757433,0.0,14184850.0,83757433.0
1034,Murdoch University,2006,IRU,87.0,21.0,108.0,False,Murdoch University,,19670990,0.0,2876607.0,19670990.0
3042,Queensland University of Technology,2006,non-aligned,144.0,59.0,203.0,False,Queensland University of Technology,,21330369,0.0,2372759.0,21330369.0
3034,Royal Melbourne Institute of Technology,2006,ATN,180.0,73.0,253.0,False,Royal Melbourne Institute of Technology,,23268947,0.0,1620975.0,23268947.0
3038,Southern Cross University,2006,RUN,62.0,9.0,71.0,False,Southern Cross University,,6034476,0.0,498334.0,6034476.0
2177,Swinburne University of Technology,2006,non-aligned,84.0,11.0,95.0,False,Swinburne University of Technology,,10072216,0.0,1217567.0,10072216.0
3033,The Australian National University,2006,Go8,296.0,24.0,320.0,False,The Australian National University,,68249519,0.0,17248705.0,68249519.0
3010,The University of Adelaide,2006,Go8,217.0,43.0,260.0,False,The University of Adelaide,,65641207,0.0,14247813.0,65641207.0
3036,The University of Melbourne,2006,Go8,526.0,210.0,736.0,False,The University of Melbourne,,132779643,0.0,26050735.0,132779643.0
3044,The University of Notre Dame Australia,2006,non-aligned,2.0,0.0,2.0,True,The University of Notre Dame Australia,,466381,0.0,0.0,466381.0
3019,The University of Queensland,2006,Go8,396.0,115.0,511.0,False,The University of Queensland,,112794947,0.0,19709820.0,112794947.0
3040,The University of Sydney,2006,Go8,495.0,161.0,656.0,False,The University of Sydney,,122030205,0.0,23727428.0,122030205.0
1055,The University of Western Australia,2006,Go8,237.0,50.0,287.0,False,The University of Western Australia,,67036152,0.0,14806590.0,67036152.0
2241,University of Canberra,2006,IRU,32.0,12.0,44.0,False,University of Canberra,,5511875,0.0,435379.0,5511875.0
4331,University of Divinity,2006,non-aligned,5.0,13.0,18.0,False,University of Divinity,,775240,0.0,0.0,775240.0
3039,University of New England,2006,RUN,88.0,26.0,114.0,False,University of New England,,15800320,0.0,2095373.0,15800320.0
3013,University of New South Wales,2006,Go8,514.0,132.0,646.0,False,University of New South Wales,,91162023,0.0,17028054.0,91162023.0
3014,University of Newcastle,2006,ATN,139.0,60.0,199.0,False,University of Newcastle,,28222376,0.0,5079830.0,28222376.0
3027,University of South Australia,2006,ATN,121.0,23.0,144.0,False,University of South Australia,,16934843,0.0,1655230.0,16934843.0
2201,University of Southern Queensland,2006,RUN,16.0,13.0,29.0,False,University of Southern Queensland,,4032354,0.0,316899.0,4032354.0
3045,University of Tasmania,2006,non-aligned,126.0,33.0,159.0,False,University of Tasmania,,31141623,0.0,5590973.0,31141623.0
3016,University of Technology Sydney,2006,ATN,115.0,48.0,163.0,False,University of Technology Sydney,,17918780,0.0,2455496.0,17918780.0
3043,University of the Sunshine Coast,2006,RUN,6.0,2.0,8.0,True,University of the Sunshine Coast,,1033865,0.0,61116.0,1033865.0
1058,University of Wollongong,2006,non-aligned,106.0,47.0,153.0,False,University of Wollongong,,24298310,0.0,3475186.0,24298310.0
3007,Victoria University,2006,non-aligned,35.0,8.0,43.0,False,Victoria University,,8999395,0.0,827267.0,8999395.0
3004,Western Sydney University,2006,IRU,94.0,19.0,113.0,False,Western Sydney University,,14250989,0.0,1257071.0,14250989.0
3006,Australian Catholic University,2005,non-aligned,27.0,8.0,35.0,False,Australian Catholic University,,2238420,0.0,200223.0,2238420.0
3003,Bond University ,2005,non-aligned,9.0,2.0,11.0,True,Bond University ,,358048,0.0,16483.0,358048.0
2200,Central Queensland University,2005,RUN,22.0,17.0,39.0,False,Central Queensland University,,4772036,0.0,377980.0,4772036.0
3001,Charles Darwin University,2005,non-aligned,17.0,11.0,28.0,False,Charles Darwin University,,4345767,0.0,469670.0,4345767.0
3005,Charles Sturt University,2005,RUN,25.0,6.0,31.0,False,Charles Sturt University,,6307863,0.0,1082233.0,6307863.0
2236,Curtin University,2005,ATN,136.0,42.0,178.0,False,Curtin University,,21733140,0.0,1676150.0,21733140.0
3030,Deakin University,2005,ATN,101.0,20.0,121.0,False,Deakin University,,16123878,0.0,1939573.0,16123878.0
2235,Edith Cowan University,2005,non-aligned,45.0,35.0,80.0,False,Edith Cowan University,,7178049,0.0,471939.0,7178049.0
2154,Federation University Australia,2005,RUN,20.0,7.0,27.0,False,Federation University Australia,,2398939,0.0,219288.0,2398939.0
3029,Flinders University,2005,IRU,91.0,23.0,114.0,False,Flinders University,,22823994,0.0,3064403.0,22823994.0
3032,Griffith University,2005,IRU,140.0,31.0,171.0,False,Griffith University,,24063266,0.0,2831524.0,24063266.0
1019,James Cook University,2005,IRU,72.0,17.0,89.0,False,James Cook University,,16289393,0.0,1804258.0,16289393.0
3020,La Trobe University,2005,IRU,139.0,18.0,157.0,False,La Trobe University,,25793994,0.0,2937284.0,25793994.0
3025,Macquarie University,2005,non-aligned,115.0,33.0,148.0,False,Macquarie University,,22349890,0.0,2667217.0,22349890.0
3035,Monash University,2005,Go8,354.0,115.0,469.0,False,Monash University,,80657742,0.0,12705777.0,80657742.0
1034,Murdoch University,2005,IRU,80.0,11.0,91.0,False,Murdoch University,,18737706,0.0,2852614.0,18737706.0
3042,Queensland University of Technology,2005,non-aligned,151.0,62.0,213.0,False,Queensland University of Technology,,19918173,0.0,2049454.0,19918173.0
3034,Royal Melbourne Institute of Technology,2005,ATN,127.0,88.0,215.0,False,Royal Melbourne Institute of Technology,,22102891,0.0,1231201.0,22102891.0
3038,Southern Cross University,2005,RUN,27.0,10.0,37.0,False,Southern Cross University,,5687527,0.0,475592.0,5687527.0
2177,Swinburne University of Technology,2005,non-aligned,68.0,7.0,75.0,False,Swinburne University of Technology,,9343066,0.0,1025133.0,9343066.0
3033,The Australian National University,2005,Go8,268.0,35.0,303.0,False,The Australian National University,,62485201,0.0,14486690.0,62485201.0
3010,The University of Adelaide,2005,Go8,134.0,20.0,154.0,False,The University of Adelaide,,64841040,0.0,13773160.0,64841040.0
3036,The University of Melbourne,2005,Go8,523.0,216.0,739.0,False,The University of Melbourne,,126769481,0.0,25038357.0,126769481.0
3044,The University of Notre Dame Australia,2005,non-aligned,2.0,0.0,2.0,True,The University of Notre Dame Australia,,467905,0.0,0.0,467905.0
3019,The University of Queensland,2005,Go8,426.0,118.0,544.0,False,The University of Queensland,,109619429,0.0,17277500.0,109619429.0
3040,The University of Sydney,2005,Go8,487.0,148.0,635.0,False,The University of Sydney,,118397157,0.0,21150451.0,118397157.0
1055,The University of Western Australia,2005,Go8,270.0,80.0,350.0,False,The University of Western Australia,,64624922,0.0,13902985.0,64624922.0
2241,University of Canberra,2005,IRU,24.0,11.0,35.0,False,University of Canberra,,5647555,0.0,355176.0,5647555.0
4331,University of Divinity,2005,non-aligned,6.0,14.0,20.0,False,University of Divinity,,669840,0.0,0.0,669840.0
3039,University of New England,2005,RUN,88.0,27.0,115.0,False,University of New England,,16155653,0.0,2182116.0,16155653.0
3013,University of New South Wales,2005,Go8,494.0,118.0,612.0,False,University of New South Wales,,90619135,0.0,16215215.0,90619135.0
3014,University of Newcastle,2005,ATN,107.0,47.0,154.0,False,University of Newcastle,,27264320,0.0,4476009.0,27264320.0
3027,University of South Australia,2005,ATN,101.0,27.0,128.0,False,University of South Australia,,15867959,0.0,1495109.0,15867959.0
2201,University of Southern Queensland,2005,RUN,20.0,11.0,31.0,False,University of Southern Queensland,,4178521,0.0,434962.0,4178521.0
3045,University of Tasmania,2005,non-aligned,129.0,22.0,151.0,False,University of Tasmania,,31000996,0.0,4994193.0,31000996.0
3016,University of Technology Sydney,2005,ATN,97.0,27.0,124.0,False,University of Technology Sydney,,17369458,0.0,1898036.0,17369458.0
3043,University of the Sunshine Coast,2005,RUN,7.0,2.0,9.0,True,University of the Sunshine Coast,,1028880,0.0,72389.0,1028880.0
1058,University of Wollongong,2005,non-aligned,134.0,32.0,166.0,False,University of Wollongong,,24038823,0.0,3066219.0,24038823.0
3007,Victoria University,2005,non-aligned,67.0,18.0,85.0,False,Victoria University,,8936962,0.0,706478.0,8936962.0
3004,Western Sydney University,2005,IRU,93.0,34.0,127.0,False,Western Sydney University,,14681749,0.0,1358959.0,14681749.0
3006,Australian Catholic University,2004,non-aligned,18.0,9.0,27.0,False,Australian Catholic University,,2020726,0.0,187339.0,2020726.0
3003,Bond University ,2004,non-aligned,10.0,2.0,12.0,True,Bond University ,,237962,0.0,31900.0,237962.0
2200,Central Queensland University,2004,RUN,17.0,7.0,24.0,False,Central Queensland University,,4663818,0.0,346270.0,4663818.0
3001,Charles Darwin University,2004,non-aligned,21.0,8.0,29.0,False,Charles Darwin University,,4388317,0.0,384537.0,4388317.0
3005,Charles Sturt University,2004,RUN,22.0,6.0,28.0,False,Charles Sturt University,,5932316,0.0,843377.0,5932316.0
2236,Curtin University,2004,ATN,148.0,56.0,204.0,False,Curtin University,,20698287,0.0,1563468.0,20698287.0
3030,Deakin University,2004,ATN,95.0,14.0,109.0,False,Deakin University,,14497202,0.0,1589712.0,14497202.0
2235,Edith Cowan University,2004,non-aligned,54.0,30.0,84.0,False,Edith Cowan University,,6961756,0.0,523182.0,6961756.0
2154,Federation University Australia,2004,RUN,19.0,10.0,29.0,False,Federation University Australia,,2007732,0.0,174994.0,2007732.0
3029,Flinders University,2004,IRU,94.0,20.0,114.0,False,Flinders University,,23697855,0.0,3481966.0,23697855.0
3032,Griffith University,2004,IRU,135.0,33.0,168.0,False,Griffith University,,23569479,0.0,2616848.0,23569479.0
1019,James Cook University,2004,IRU,80.0,24.0,104.0,False,James Cook University,,16683854,0.0,1778804.0,16683854.0
3020,La Trobe University,2004,IRU,128.0,22.0,150.0,False,La Trobe University,,27224422,0.0,3121884.0,27224422.0
3025,Macquarie University,2004,non-aligned,101.0,22.0,123.0,False,Macquarie University,,22753445,0.0,2495128.0,22753445.0
3035,Monash University,2004,Go8,330.0,115.0,445.0,False,Monash University,,76665726,0.0,11037862.0,76665726.0
1034,Murdoch University,2004,IRU,89.0,15.0,104.0,False,Murdoch University,,17298663,0.0,2408825.0,17298663.0
3042,Queensland University of Technology,2004,non-aligned,118.0,55.0,173.0,False,Queensland University of Technology,,18766266,0.0,1745934.0,18766266.0
3034,Royal Melbourne Institute of Technology,2004,ATN,154.0,99.0,253.0,False,Royal Melbourne Institute of Technology,,20853458,0.0,1106856.0,20853458.0
3038,Southern Cross University,2004,RUN,50.0,12.0,62.0,False,Southern Cross University,,5239055,0.0,450402.0,5239055.0
2177,Swinburne University of Technology,2004,non-aligned,60.0,19.0,79.0,False,Swinburne University of Technology,,8678939,0.0,853483.0,8678939.0
3033,The Australian National University,2004,Go8,231.0,29.0,260.0,False,The Australian National University,,56834673,0.0,10602642.0,56834673.0
3010,The University of Adelaide,2004,Go8,191.0,29.0,220.0,False,The University of Adelaide,,62300633,0.0,12193616.0,62300633.0
3036,The University of Melbourne,2004,Go8,496.0,228.0,724.0,False,The University of Melbourne,,118874891,0.0,21901068.0,118874891.0
3044,The University of Notre Dame Australia,2004,non-aligned,2.0,0.0,2.0,True,The University of Notre Dame Australia,,346595,0.0,13954.0,346595.0
3019,The University of Queensland,2004,Go8,419.0,95.0,514.0,False,The University of Queensland,,106441907,0.0,15365694.0,106441907.0
3040,The University of Sydney,2004,Go8,444.0,153.0,597.0,False,The University of Sydney,,113693151,0.0,17395230.0,113693151.0
1055,The University of Western Australia,2004,Go8,231.0,71.0,302.0,False,The University of Western Australia,,62347270,0.0,12420404.0,62347270.0
2241,University of Canberra,2004,IRU,16.0,12.0,28.0,False,University of Canberra,,5647917,0.0,463091.0,5647917.0
4331,University of Divinity,2004,non-aligned,6.0,15.0,21.0,False,University of Divinity,,409904,0.0,0.0,409904.0
3039,University of New England,2004,RUN,74.0,26.0,100.0,False,University of New England,,16502791,0.0,2012574.0,16502791.0
3013,University of New South Wales,2004,Go8,379.0,134.0,513.0,False,University of New South Wales,,89412318,0.0,14903584.0,89412318.0
3014,University of Newcastle,2004,ATN,111.0,33.0,144.0,False,University of Newcastle,,28108847,0.0,3903952.0,28108847.0
3027,University of South Australia,2004,ATN,110.0,23.0,133.0,False,University of South Australia,,14971635,0.0,1328726.0,14971635.0
2201,University of Southern Queensland,2004,RUN,23.0,6.0,29.0,False,University of Southern Queensland,,4056430,0.0,454828.0,4056430.0
3045,University of Tasmania,2004,non-aligned,99.0,28.0,127.0,False,University of Tasmania,,30708455,0.0,4375345.0,30708455.0
3016,University of Technology Sydney,2004,ATN,83.0,42.0,125.0,False,University of Technology Sydney,,16969846,0.0,1419071.0,16969846.0
3043,University of the Sunshine Coast,2004,RUN,2.0,2.0,4.0,True,University of the Sunshine Coast,,795997,0.0,41880.0,795997.0
1058,University of Wollongong,2004,non-aligned,100.0,21.0,121.0,False,University of Wollongong,,23806232,0.0,2739082.0,23806232.0
3007,Victoria University,2004,non-aligned,62.0,19.0,81.0,False,Victoria University,,8786804,0.0,607736.0,8786804.0
3004,Western Sydney University,2004,IRU,78.0,22.0,100.0,False,Western Sydney University,,14654000,0.0,1425752.0,14654000.0
3006,Australian Catholic University,2003,non-aligned,10.0,5.0,15.0,False,Australian Catholic University,,1851630,0.0,119672.0,1851630.0
3003,Bond University ,2003,non-aligned,6.0,2.0,8.0,True,Bond University ,,227416,0.0,24916.0,227416.0
2200,Central Queensland University,2003,RUN,20.0,11.0,31.0,False,Central Queensland University,,4461071,0.0,284291.0,4461071.0
3001,Charles Darwin University,2003,non-aligned,15.0,6.0,21.0,False,Charles Darwin University,,4255798,0.0,408325.0,4255798.0
3005,Charles Sturt University,2003,RUN,41.0,9.0,50.0,False,Charles Sturt University,,5539018,0.0,606956.0,5539018.0
2236,Curtin University,2003,ATN,158.0,59.0,217.0,False,Curtin University,,19626995,0.0,1512750.0,19626995.0
3030,Deakin University,2003,ATN,96.0,19.0,115.0,False,Deakin University,,13242515,0.0,1205608.0,13242515.0
2235,Edith Cowan University,2003,non-aligned,37.0,43.0,80.0,False,Edith Cowan University,,6489178,0.0,403856.0,6489178.0
2154,Federation University Australia,2003,RUN,17.0,14.0,31.0,False,Federation University Australia,,1852803,0.0,96786.0,1852803.0
3029,Flinders University,2003,IRU,78.0,18.0,96.0,False,Flinders University,,23876437,0.0,3464769.0,23876437.0
3032,Griffith University,2003,IRU,128.0,39.0,167.0,False,Griffith University,,22650886,0.0,2174379.0,22650886.0
1019,James Cook University,2003,IRU,63.0,30.0,93.0,False,James Cook University,,16114263,0.0,1633413.0,16114263.0
3020,La Trobe University,2003,IRU,142.0,34.0,176.0,False,La Trobe University,,26258015,0.0,2844923.0,26258015.0
3025,Macquarie University,2003,non-aligned,99.0,39.0,138.0,False,Macquarie University,,23266021,0.0,2573395.0,23266021.0
3035,Monash University,2003,Go8,338.0,107.0,445.0,False,Monash University,,73048205,0.0,9639300.0,73048205.0
1034,Murdoch University,2003,IRU,86.0,9.0,95.0,False,Murdoch University,,16257843,0.0,1883529.0,16257843.0
3042,Queensland University of Technology,2003,non-aligned,113.0,62.0,175.0,False,Queensland University of Technology,,18044910,0.0,1495461.0,18044910.0
3034,Royal Melbourne Institute of Technology,2003,ATN,135.0,106.0,241.0,False,Royal Melbourne Institute of Technology,,20535041,0.0,1010970.0,20535041.0
3038,Southern Cross University,2003,RUN,67.0,2.0,69.0,True,Southern Cross University,,4960930,0.0,432317.0,4960930.0
2177,Swinburne University of Technology,2003,non-aligned,48.0,27.0,75.0,False,Swinburne University of Technology,,8279135,0.0,623586.0,8279135.0
3033,The Australian National University,2003,Go8,222.0,31.0,253.0,False,The Australian National University,,53862695,0.0,8582189.0,53862695.0
3010,The University of Adelaide,2003,Go8,215.0,27.0,242.0,False,The University of Adelaide,,57652184,0.0,10221591.0,57652184.0
3036,The University of Melbourne,2003,Go8,465.0,229.0,694.0,False,The University of Melbourne,,110980980,0.0,17626140.0,110980980.0
3044,The University of Notre Dame Australia,2003,non-aligned,2.0,0.0,2.0,True,The University of Notre Dame Australia,,334215,0.0,19993.0,334215.0
3019,The University of Queensland,2003,Go8,456.0,92.0,548.0,False,The University of Queensland,,103005255,0.0,13664572.0,103005255.0
3040,The University of Sydney,2003,Go8,418.0,132.0,550.0,False,The University of Sydney,,108148110,0.0,14543590.0,108148110.0
1055,The University of Western Australia,2003,Go8,211.0,57.0,268.0,False,The University of Western Australia,,59447777,0.0,10325229.0,59447777.0
2241,University of Canberra,2003,IRU,23.0,18.0,41.0,False,University of Canberra,,5572369,0.0,565442.0,5572369.0
4331,University of Divinity,2003,non-aligned,2.0,11.0,13.0,True,University of Divinity,,317858,0.0,0.0,317858.0
3039,University of New England,2003,RUN,83.0,29.0,112.0,False,University of New England,,15868188,0.0,1630272.0,15868188.0
3013,University of New South Wales,2003,Go8,262.0,70.0,332.0,False,University of New South Wales,,88920957,0.0,13462271.0,88920957.0
3014,University of Newcastle,2003,ATN,123.0,50.0,173.0,False,University of Newcastle,,26872946,0.0,3336782.0,26872946.0
3027,University of South Australia,2003,ATN,93.0,34.0,127.0,False,University of South Australia,,14570092,0.0,1249384.0,14570092.0
2201,University of Southern Queensland,2003,RUN,19.0,10.0,29.0,False,University of Southern Queensland,,3738414,0.0,392587.0,3738414.0
3045,University of Tasmania,2003,non-aligned,116.0,36.0,152.0,False,University of Tasmania,,28142870,0.0,3372564.0,28142870.0
3016,University of Technology Sydney,2003,ATN,76.0,37.0,113.0,False,University of Technology Sydney,,16588049,0.0,1244916.0,16588049.0
3043,University of the Sunshine Coast,2003,RUN,2.0,2.0,4.0,True,University of the Sunshine Coast,,611057,0.0,5102.0,611057.0
1058,University of Wollongong,2003,non-aligned,103.0,31.0,134.0,False,University of Wollongong,,23292487,0.0,2400015.0,23292487.0
3007,Victoria University,2003,non-aligned,47.0,15.0,62.0,False,Victoria University,,8308485,0.0,673376.0,8308485.0
3004,Western Sydney University,2003,IRU,91.0,37.0,128.0,False,Western Sydney University,,14311896,0.0,1243783.0,14311896.0
3006,Australian Catholic University,2002,non-aligned,13.0,7.0,20.0,False,Australian Catholic University,,1647679,0.0,75067.0,1647679.0
3003,Bond University ,2002,non-aligned,2.0,2.0,4.0,True,Bond University ,,177100,0.0,14720.0,177100.0
2200,Central Queensland University,2002,RUN,19.0,9.0,28.0,False,Central Queensland University,,4356894,0.0,242162.0,4356894.0
3001,Charles Darwin University,2002,non-aligned,19.0,6.0,25.0,False,Charles Darwin University,,4390350,0.0,417935.0,4390350.0
3005,Charles Sturt University,2002,RUN,23.0,2.0,25.0,True,Charles Sturt University,,5328209,0.0,469501.0,5328209.0
2236,Curtin University,2002,ATN,91.0,38.0,129.0,False,Curtin University,,17988215,0.0,1222644.0,17988215.0
3030,Deakin University,2002,ATN,93.0,28.0,121.0,False,Deakin University,,12009439,0.0,894494.0,12009439.0
2235,Edith Cowan University,2002,non-aligned,37.0,36.0,73.0,False,Edith Cowan University,,5888016,0.0,261092.0,5888016.0
2154,Federation University Australia,2002,RUN,2.0,8.0,10.0,True,Federation University Australia,,1696190,0.0,75778.0,1696190.0
3029,Flinders University,2002,IRU,84.0,22.0,106.0,False,Flinders University,,22590141,0.0,2909850.0,22590141.0
3032,Griffith University,2002,IRU,105.0,33.0,138.0,False,Griffith University,,21532285,0.0,1699320.0,21532285.0
1019,James Cook University,2002,IRU,69.0,22.0,91.0,False,James Cook University,,15683715,0.0,1460246.0,15683715.0
3020,La Trobe University,2002,IRU,137.0,30.0,167.0,False,La Trobe University,,25304657,0.0,2310354.0,25304657.0
3025,Macquarie University,2002,non-aligned,88.0,16.0,104.0,False,Macquarie University,,23223322,0.0,2314454.0,23223322.0
3035,Monash University,2002,Go8,324.0,130.0,454.0,False,Monash University,,70841476,0.0,8078236.0,70841476.0
1034,Murdoch University,2002,IRU,87.0,5.0,92.0,False,Murdoch University,,15549760,0.0,1508451.0,15549760.0
3042,Queensland University of Technology,2002,non-aligned,95.0,54.0,149.0,False,Queensland University of Technology,,17700729,0.0,1335606.0,17700729.0
3034,Royal Melbourne Institute of Technology,2002,ATN,108.0,117.0,225.0,False,Royal Melbourne Institute of Technology,,19623305,0.0,779532.0,19623305.0
3038,Southern Cross University,2002,RUN,60.0,15.0,75.0,False,Southern Cross University,,4766746,0.0,377248.0,4766746.0
2177,Swinburne University of Technology,2002,non-aligned,37.0,24.0,61.0,False,Swinburne University of Technology,,7842790,0.0,424547.0,7842790.0
3033,The Australian National University,2002,Go8,212.0,24.0,236.0,False,The Australian National University,,50860423,0.0,7335058.0,50860423.0
3010,The University of Adelaide,2002,Go8,190.0,36.0,226.0,False,The University of Adelaide,,53503510,0.0,7954386.0,53503510.0
3036,The University of Melbourne,2002,Go8,438.0,225.0,663.0,False,The University of Melbourne,,107399641,0.0,14378439.0,107399641.0
3044,The University of Notre Dame Australia,2002,non-aligned,2.0,2.0,4.0,True,The University of Notre Dame Australia,,326844,0.0,12521.0,326844.0
3019,The University of Queensland,2002,Go8,379.0,105.0,484.0,False,The University of Queensland,,97789456,0.0,11133725.0,97789456.0
3040,The University of Sydney,2002,Go8,393.0,124.0,517.0,False,The University of Sydney,,103719967,0.0,12432107.0,103719967.0
1055,The University of Western Australia,2002,Go8,185.0,68.0,253.0,False,The University of Western Australia,,57056113,0.0,8257803.0,57056113.0
2241,University of Canberra,2002,IRU,18.0,23.0,41.0,False,University of Canberra,,5209470,0.0,468189.0,5209470.0
4331,University of Divinity,2002,non-aligned,5.0,13.0,18.0,False,University of Divinity,,271055,0.0,0.0,271055.0
3039,University of New England,2002,RUN,69.0,32.0,101.0,False,University of New England,,15557016,0.0,1400881.0,15557016.0
3013,University of New South Wales,2002,Go8,329.0,70.0,399.0,False,University of New South Wales,,86083956,0.0,12030903.0,86083956.0
3014,University of Newcastle,2002,ATN,68.0,38.0,106.0,False,University of Newcastle,,25938180,0.0,2753560.0,25938180.0
3027,University of South Australia,2002,ATN,83.0,17.0,100.0,False,University of South Australia,,14077802,0.0,1040525.0,14077802.0
2201,University of Southern Queensland,2002,RUN,11.0,9.0,20.0,False,University of Southern Queensland,,3449425,0.0,366605.0,3449425.0
3045,University of Tasmania,2002,non-aligned,104.0,31.0,135.0,False,University of Tasmania,,25627378,0.0,2680203.0,25627378.0
3016,University of Technology Sydney,2002,ATN,78.0,39.0,117.0,False,University of Technology Sydney,,16016373,0.0,1039758.0,16016373.0
3043,University of the Sunshine Coast,2002,RUN,0.0,2.0,2.0,True,University of the Sunshine Coast,,482191,0.0,4002.0,482191.0
1058,University of Wollongong,2002,non-aligned,104.0,34.0,138.0,False,University of Wollongong,,22443070,0.0,2023305.0,22443070.0
3007,Victoria University,2002,non-aligned,54.0,14.0,68.0,False,Victoria University,,7814624,0.0,678388.0,7814624.0
3004,Western Sydney University,2002,IRU,71.0,41.0,112.0,False,Western Sydney University,,13976868,0.0,997405.0,13976868.0
3006,Australian Catholic University,2001,non-aligned,5.0,8.0,13.0,False,Australian Catholic University,,1587913,0.0,43967.0,1587913.0
3003,Bond University ,2001,non-aligned,5.0,2.0,7.0,True,Bond University ,,164327,0.0,0.0,164327.0
2200,Central Queensland University,2001,RUN,13.0,12.0,25.0,False,Central Queensland University,,4134870,0.0,170294.0,4134870.0
3001,Charles Darwin University,2001,non-aligned,17.0,7.0,24.0,False,Charles Darwin University,,3997660,0.0,255023.0,3997660.0
3005,Charles Sturt University,2001,RUN,19.0,6.0,25.0,False,Charles Sturt University,,4895152,0.0,255329.0,4895152.0
2236,Curtin University,2001,ATN,73.0,44.0,117.0,False,Curtin University,,16844326,0.0,880168.0,16844326.0
3030,Deakin University,2001,ATN,83.0,26.0,109.0,False,Deakin University,,10982645,0.0,601620.0,10982645.0
2235,Edith Cowan University,2001,non-aligned,26.0,33.0,59.0,False,Edith Cowan University,,5469266,0.0,204405.0,5469266.0
2154,Federation University Australia,2001,RUN,11.0,2.0,13.0,True,Federation University Australia,,1654002,0.0,68362.0,1654002.0
3029,Flinders University,2001,IRU,76.0,19.0,95.0,False,Flinders University,,21737094,0.0,2262753.0,21737094.0
3032,Griffith University,2001,IRU,89.0,37.0,126.0,False,Griffith University,,20093875,0.0,1245058.0,20093875.0
1019,James Cook University,2001,IRU,71.0,27.0,98.0,False,James Cook University,,15050453,0.0,1149317.0,15050453.0
3020,La Trobe University,2001,IRU,133.0,35.0,168.0,False,La Trobe University,,24323854,0.0,1783275.0,24323854.0
3025,Macquarie University,2001,non-aligned,95.0,23.0,118.0,False,Macquarie University,,22681422,0.0,2034196.0,22681422.0
3035,Monash University,2001,Go8,267.0,126.0,393.0,False,Monash University,,70385152,0.0,6139421.0,70385152.0
1034,Murdoch University,2001,IRU,77.0,11.0,88.0,False,Murdoch University,,14571197,0.0,1042426.0,14571197.0
3042,Queensland University of Technology,2001,non-aligned,85.0,51.0,136.0,False,Queensland University of Technology,,17547514,0.0,1013098.0,17547514.0
3034,Royal Melbourne Institute of Technology,2001,ATN,100.0,87.0,187.0,False,Royal Melbourne Institute of Technology,,19567992,0.0,609081.0,19567992.0
3038,Southern Cross University,2001,RUN,34.0,14.0,48.0,False,Southern Cross University,,4470774,0.0,251274.0,4470774.0
2177,Swinburne University of Technology,2001,non-aligned,47.0,27.0,74.0,False,Swinburne University of Technology,,7865756,0.0,275524.0,7865756.0
3033,The Australian National University,2001,Go8,254.0,31.0,285.0,False,The Australian National University,,35885684,0.0,2666138.0,35885684.0
3010,The University of Adelaide,2001,Go8,177.0,30.0,207.0,False,The University of Adelaide,,49129448,0.0,5588805.0,49129448.0
3036,The University of Melbourne,2001,Go8,363.0,225.0,588.0,False,The University of Melbourne,,104082408,0.0,10738371.0,104082408.0
3044,The University of Notre Dame Australia,2001,non-aligned,0.0,2.0,2.0,True,The University of Notre Dame Australia,,265304,0.0,9627.0,265304.0
3019,The University of Queensland,2001,Go8,317.0,107.0,424.0,False,The University of Queensland,,90679368,0.0,8307687.0,90679368.0
3040,The University of Sydney,2001,Go8,416.0,127.0,543.0,False,The University of Sydney,,99025380,0.0,9421763.0,99025380.0
1055,The University of Western Australia,2001,Go8,167.0,82.0,249.0,False,The University of Western Australia,,53404740,0.0,6399106.0,53404740.0
2241,University of Canberra,2001,IRU,20.0,16.0,36.0,False,University of Canberra,,4876865,0.0,300453.0,4876865.0
3039,University of New England,2001,RUN,63.0,34.0,97.0,False,University of New England,,14951704,0.0,1182759.0,14951704.0
3013,University of New South Wales,2001,Go8,309.0,84.0,393.0,False,University of New South Wales,,80182359,0.0,8901889.0,80182359.0
3014,University of Newcastle,2001,ATN,74.0,37.0,111.0,False,University of Newcastle,,24628188,0.0,2059881.0,24628188.0
3027,University of South Australia,2001,ATN,62.0,29.0,91.0,False,University of South Australia,,13714671,0.0,713410.0,13714671.0
2201,University of Southern Queensland,2001,RUN,18.0,10.0,28.0,False,University of Southern Queensland,,3320669,0.0,276314.0,3320669.0
3045,University of Tasmania,2001,non-aligned,95.0,27.0,122.0,False,University of Tasmania,,23803002,0.0,1980169.0,23803002.0
3016,University of Technology Sydney,2001,ATN,85.0,37.0,122.0,False,University of Technology Sydney,,16015182,0.0,761594.0,16015182.0
3043,University of the Sunshine Coast,2001,RUN,2.0,2.0,4.0,True,University of the Sunshine Coast,,335796,0.0,481.0,335796.0
1058,University of Wollongong,2001,non-aligned,81.0,41.0,122.0,False,University of Wollongong,,20932557,0.0,1311231.0,20932557.0
