HEP Code,Institution,Year,State,Cohort,Category,SubCategory,Amount
1055,The University of Western Australia,1995,WA,Go8,1,Commonwealth Australian Research Council,9054441.0
1055,The University of Western Australia,1995,WA,Go8,1,Commonwealth Rural R&D,5025460.0
1055,The University of Western Australia,1995,WA,Go8,1,Commonwealth other,1407956.0
1055,The University of Western Australia,1995,WA,Go8,1,Other Australian Competitive Grants,703148.0
1055,The University of Western Australia,1995,WA,Go8,2,Local Government,42128.0
1055,The University of Western Australia,1995,WA,Go8,2,State Government,5858557.0
1055,The University of Western Australia,1995,WA,Go8,2,Commonwealth Government,762287.0
1055,The University of Western Australia,1995,WA,Go8,3,Australian Contracts,1595699.0
1055,The University of Western Australia,1995,WA,Go8,3,Australian Grants,2943355.0
1055,The University of Western Australia,1995,WA,Go8,3,Australian Donations Bequests and Foundations,7885268.0
1055,The University of Western Australia,1995,WA,Go8,3,Syndicated Research and Development,0.0
1055,The University of Western Australia,1995,WA,Go8,3,Australian Domestic HDR Fees,
1055,The University of Western Australia,1995,WA,Go8,3,International Unclassified,616154.0
1055,The University of Western Australia,1995,WA,Go8,3,International Competitive,
1055,The University of Western Australia,1995,WA,Go8,3,International other,
1055,The University of Western Australia,1995,WA,Go8,3,International HDR fees,
1055,The University of Western Australia,1995,WA,Go8,4,CRC Partner Funding,
1055,The University of Western Australia,1995,WA,Go8,4,CRC Non-partner Funding,
2241,University of Canberra,1995,ACT,IRU,1,Commonwealth National Health and Medical Research Council,150539.0
2241,University of Canberra,1995,ACT,IRU,1,Commonwealth Australian Research Council,434919.0
2241,University of Canberra,1995,ACT,IRU,1,Commonwealth Rural R&D,239270.0
2241,University of Canberra,1995,ACT,IRU,1,Commonwealth other,2050.0
2241,University of Canberra,1995,ACT,IRU,1,Other Australian Competitive Grants,0.0
2241,University of Canberra,1995,ACT,IRU,2,Local Government,143264.0
2241,University of Canberra,1995,ACT,IRU,2,State Government,153786.0
2241,University of Canberra,1995,ACT,IRU,2,Commonwealth Government,1829817.0
2241,University of Canberra,1995,ACT,IRU,3,Australian Contracts,0.0
2241,University of Canberra,1995,ACT,IRU,3,Australian Grants,198006.0
2241,University of Canberra,1995,ACT,IRU,3,Australian Donations Bequests and Foundations,0.0
2241,University of Canberra,1995,ACT,IRU,3,Syndicated Research and Development,0.0
2241,University of Canberra,1995,ACT,IRU,3,Australian Domestic HDR Fees,
2241,University of Canberra,1995,ACT,IRU,3,International Unclassified,58663.0
2241,University of Canberra,1995,ACT,IRU,3,International Competitive,
2241,University of Canberra,1995,ACT,IRU,3,International other,
2241,University of Canberra,1995,ACT,IRU,3,International HDR fees,
2241,University of Canberra,1995,ACT,IRU,4,CRC Partner Funding,
2241,University of Canberra,1995,ACT,IRU,4,CRC Non-partner Funding,
3039,University of New England,1995,NSW,RUN,1,Commonwealth National Health and Medical Research Council,48920.0
3039,University of New England,1995,NSW,RUN,1,Commonwealth Australian Research Council,2511132.0
3039,University of New England,1995,NSW,RUN,1,Commonwealth Rural R&D,3293681.0
3039,University of New England,1995,NSW,RUN,1,Commonwealth other,408667.0
3039,University of New England,1995,NSW,RUN,1,Other Australian Competitive Grants,14006.0
3039,University of New England,1995,NSW,RUN,2,Local Government,45020.0
3039,University of New England,1995,NSW,RUN,2,State Government,569596.0
3039,University of New England,1995,NSW,RUN,2,Commonwealth Government,415856.0
3039,University of New England,1995,NSW,RUN,3,Australian Contracts,835981.0
3039,University of New England,1995,NSW,RUN,3,Australian Grants,8495.0
3039,University of New England,1995,NSW,RUN,3,Australian Donations Bequests and Foundations,10238.0
3039,University of New England,1995,NSW,RUN,3,Syndicated Research and Development,0.0
3039,University of New England,1995,NSW,RUN,3,Australian Domestic HDR Fees,
3039,University of New England,1995,NSW,RUN,3,International Unclassified,189781.0
3039,University of New England,1995,NSW,RUN,3,International Competitive,
3039,University of New England,1995,NSW,RUN,3,International other,
3039,University of New England,1995,NSW,RUN,3,International HDR fees,
3039,University of New England,1995,NSW,RUN,4,CRC Partner Funding,
3039,University of New England,1995,NSW,RUN,4,CRC Non-partner Funding,
3013,University of New South Wales,1995,NSW,Go8,1,Commonwealth National Health and Medical Research Council,11635505.0
3013,University of New South Wales,1995,NSW,Go8,1,Commonwealth Australian Research Council,20597019.0
3013,University of New South Wales,1995,NSW,Go8,1,Commonwealth Rural R&D,673198.0
3013,University of New South Wales,1995,NSW,Go8,1,Commonwealth other,3316160.0
3013,University of New South Wales,1995,NSW,Go8,1,Other Australian Competitive Grants,844312.0
3013,University of New South Wales,1995,NSW,Go8,2,Local Government,120119.0
3013,University of New South Wales,1995,NSW,Go8,2,State Government,4928351.0
3013,University of New South Wales,1995,NSW,Go8,2,Commonwealth Government,3982897.0
3013,University of New South Wales,1995,NSW,Go8,3,Australian Contracts,11477795.0
3013,University of New South Wales,1995,NSW,Go8,3,Australian Grants,0.0
3013,University of New South Wales,1995,NSW,Go8,3,Australian Donations Bequests and Foundations,3200498.0
3013,University of New South Wales,1995,NSW,Go8,3,Syndicated Research and Development,0.0
3013,University of New South Wales,1995,NSW,Go8,3,Australian Domestic HDR Fees,
3013,University of New South Wales,1995,NSW,Go8,3,International Unclassified,2626707.0
3013,University of New South Wales,1995,NSW,Go8,3,International Competitive,
3013,University of New South Wales,1995,NSW,Go8,3,International other,
3013,University of New South Wales,1995,NSW,Go8,3,International HDR fees,
3013,University of New South Wales,1995,NSW,Go8,4,CRC Partner Funding,
3013,University of New South Wales,1995,NSW,Go8,4,CRC Non-partner Funding,
3014,University of Newcastle,1995,NSW,ATN,1,Commonwealth National Health and Medical Research Council,3152616.0
3014,University of Newcastle,1995,NSW,ATN,1,Commonwealth Australian Research Council,4573997.0
3014,University of Newcastle,1995,NSW,ATN,1,Commonwealth Rural R&D,134079.0
3014,University of Newcastle,1995,NSW,ATN,1,Commonwealth other,615826.0
3014,University of Newcastle,1995,NSW,ATN,1,Other Australian Competitive Grants,314364.0
3014,University of Newcastle,1995,NSW,ATN,2,Local Government,13817.0
3014,University of Newcastle,1995,NSW,ATN,2,State Government,2064369.0
3014,University of Newcastle,1995,NSW,ATN,2,Commonwealth Government,2601555.0
3014,University of Newcastle,1995,NSW,ATN,3,Australian Contracts,2883566.0
3014,University of Newcastle,1995,NSW,ATN,3,Australian Grants,0.0
3014,University of Newcastle,1995,NSW,ATN,3,Australian Donations Bequests and Foundations,2286747.0
3014,University of Newcastle,1995,NSW,ATN,3,Syndicated Research and Development,0.0
3014,University of Newcastle,1995,NSW,ATN,3,Australian Domestic HDR Fees,
3014,University of Newcastle,1995,NSW,ATN,3,International Unclassified,889283.0
3014,University of Newcastle,1995,NSW,ATN,3,International Competitive,
3014,University of Newcastle,1995,NSW,ATN,3,International other,
3014,University of Newcastle,1995,NSW,ATN,3,International HDR fees,
3014,University of Newcastle,1995,NSW,ATN,4,CRC Partner Funding,
3014,University of Newcastle,1995,NSW,ATN,4,CRC Non-partner Funding,
3027,University of South Australia,1995,SA,ATN,1,Commonwealth National Health and Medical Research Council,105091.0
3027,University of South Australia,1995,SA,ATN,1,Commonwealth Australian Research Council,1388463.0
3027,University of South Australia,1995,SA,ATN,1,Commonwealth Rural R&D,170680.0
3027,University of South Australia,1995,SA,ATN,1,Commonwealth other,1985844.0
3027,University of South Australia,1995,SA,ATN,1,Other Australian Competitive Grants,20000.0
3027,University of South Australia,1995,SA,ATN,2,Local Government,55532.0
3027,University of South Australia,1995,SA,ATN,2,State Government,1128528.0
3027,University of South Australia,1995,SA,ATN,2,Commonwealth Government,2077439.0
3027,University of South Australia,1995,SA,ATN,3,Australian Contracts,2932081.0
3027,University of South Australia,1995,SA,ATN,3,Australian Grants,397176.0
3027,University of South Australia,1995,SA,ATN,3,Australian Donations Bequests and Foundations,38245.0
3027,University of South Australia,1995,SA,ATN,3,Syndicated Research and Development,0.0
3027,University of South Australia,1995,SA,ATN,3,Australian Domestic HDR Fees,
3027,University of South Australia,1995,SA,ATN,3,International Unclassified,702716.0
3027,University of South Australia,1995,SA,ATN,3,International Competitive,
3027,University of South Australia,1995,SA,ATN,3,International other,
3027,University of South Australia,1995,SA,ATN,3,International HDR fees,
3027,University of South Australia,1995,SA,ATN,4,CRC Partner Funding,
3027,University of South Australia,1995,SA,ATN,4,CRC Non-partner Funding,
2201,University of Southern Queensland,1995,QLD,RUN,1,Commonwealth National Health and Medical Research Council,0.0
2201,University of Southern Queensland,1995,QLD,RUN,1,Commonwealth Australian Research Council,232705.0
2201,University of Southern Queensland,1995,QLD,RUN,1,Commonwealth Rural R&D,683445.0
2201,University of Southern Queensland,1995,QLD,RUN,1,Commonwealth other,101141.0
2201,University of Southern Queensland,1995,QLD,RUN,1,Other Australian Competitive Grants,0.0
2201,University of Southern Queensland,1995,QLD,RUN,2,Local Government,12000.0
2201,University of Southern Queensland,1995,QLD,RUN,2,State Government,171978.0
2201,University of Southern Queensland,1995,QLD,RUN,2,Commonwealth Government,338000.0
2201,University of Southern Queensland,1995,QLD,RUN,3,Australian Contracts,12000.0
2201,University of Southern Queensland,1995,QLD,RUN,3,Australian Grants,60165.0
2201,University of Southern Queensland,1995,QLD,RUN,3,Australian Donations Bequests and Foundations,12000.0
2201,University of Southern Queensland,1995,QLD,RUN,3,Syndicated Research and Development,0.0
2201,University of Southern Queensland,1995,QLD,RUN,3,Australian Domestic HDR Fees,
2201,University of Southern Queensland,1995,QLD,RUN,3,International Unclassified,3000.0
2201,University of Southern Queensland,1995,QLD,RUN,3,International Competitive,
2201,University of Southern Queensland,1995,QLD,RUN,3,International other,
2201,University of Southern Queensland,1995,QLD,RUN,3,International HDR fees,
2201,University of Southern Queensland,1995,QLD,RUN,4,CRC Partner Funding,
2201,University of Southern Queensland,1995,QLD,RUN,4,CRC Non-partner Funding,
3045,University of Tasmania,1995,TAS,non-aligned,1,Commonwealth National Health and Medical Research Council,897638.0
3045,University of Tasmania,1995,TAS,non-aligned,1,Commonwealth Australian Research Council,4450020.0
3045,University of Tasmania,1995,TAS,non-aligned,1,Commonwealth Rural R&D,784162.0
3045,University of Tasmania,1995,TAS,non-aligned,1,Commonwealth other,418399.0
3045,University of Tasmania,1995,TAS,non-aligned,1,Other Australian Competitive Grants,144307.0
3045,University of Tasmania,1995,TAS,non-aligned,2,Local Government,0.0
3045,University of Tasmania,1995,TAS,non-aligned,2,State Government,903776.0
3045,University of Tasmania,1995,TAS,non-aligned,2,Commonwealth Government,963689.0
3045,University of Tasmania,1995,TAS,non-aligned,3,Australian Contracts,2216061.0
3045,University of Tasmania,1995,TAS,non-aligned,3,Australian Grants,1945153.0
3045,University of Tasmania,1995,TAS,non-aligned,3,Australian Donations Bequests and Foundations,600206.0
3045,University of Tasmania,1995,TAS,non-aligned,3,Syndicated Research and Development,0.0
3045,University of Tasmania,1995,TAS,non-aligned,3,Australian Domestic HDR Fees,
3045,University of Tasmania,1995,TAS,non-aligned,3,International Unclassified,186376.0
3045,University of Tasmania,1995,TAS,non-aligned,3,International Competitive,
3045,University of Tasmania,1995,TAS,non-aligned,3,International other,
3045,University of Tasmania,1995,TAS,non-aligned,3,International HDR fees,
3045,University of Tasmania,1995,TAS,non-aligned,4,CRC Partner Funding,
3045,University of Tasmania,1995,TAS,non-aligned,4,CRC Non-partner Funding,
3016,University of Technology Sydney,1995,NSW,ATN,1,Commonwealth National Health and Medical Research Council,0.0
3016,University of Technology Sydney,1995,NSW,ATN,1,Commonwealth Australian Research Council,1484569.0
3016,University of Technology Sydney,1995,NSW,ATN,1,Commonwealth Rural R&D,91625.0
3016,University of Technology Sydney,1995,NSW,ATN,1,Commonwealth other,305715.0
3016,University of Technology Sydney,1995,NSW,ATN,1,Other Australian Competitive Grants,92703.0
3016,University of Technology Sydney,1995,NSW,ATN,2,Local Government,40245.0
3016,University of Technology Sydney,1995,NSW,ATN,2,State Government,638687.0
3016,University of Technology Sydney,1995,NSW,ATN,2,Commonwealth Government,1399852.0
3016,University of Technology Sydney,1995,NSW,ATN,3,Australian Contracts,637135.0
3016,University of Technology Sydney,1995,NSW,ATN,3,Australian Grants,646580.0
3016,University of Technology Sydney,1995,NSW,ATN,3,Australian Donations Bequests and Foundations,247686.0
3016,University of Technology Sydney,1995,NSW,ATN,3,Syndicated Research and Development,0.0
3016,University of Technology Sydney,1995,NSW,ATN,3,Australian Domestic HDR Fees,
3016,University of Technology Sydney,1995,NSW,ATN,3,International Unclassified,22540.0
3016,University of Technology Sydney,1995,NSW,ATN,3,International Competitive,
3016,University of Technology Sydney,1995,NSW,ATN,3,International other,
3016,University of Technology Sydney,1995,NSW,ATN,3,International HDR fees,
